year,school_id,cipcode,major_number,total,instnm
2005,190415,50.0601,1,10,Cornell University
2005,190415,50.0702,1,35,Cornell University
2005,190415,50.0703,1,10,Cornell University
2005,190415,50.0712,1,34,Cornell University
2005,190415,50.0799,1,0,Cornell University
2005,190415,50.0901,1,6,Cornell University
2005,190415,51.1102,1,7,Cornell University
2005,190415,52.0904,1,196,Cornell University
2005,190415,52.1002,1,194,Cornell University
2005,190415,54.0101,1,80,Cornell University
2005,198419,03.0101,1,19,Duke University
2005,198419,03.0101,2,1,Duke University
2005,198419,05.0199,1,18,Duke University
2005,198419,05.0199,2,6,Duke University
2005,198419,05.0201,1,7,Duke University
2005,198419,05.0201,2,11,Duke University
2005,198419,05.0207,1,6,Duke University
2005,198419,05.0207,2,9,Duke University
2005,198419,11.0101,1,28,Duke University
2005,198419,11.0101,2,54,Duke University
2005,198419,14.0501,1,114,Duke University
2005,198419,14.0501,2,2,Duke University
2005,198419,14.0801,1,20,Duke University
2005,198419,14.1001,1,65,Duke University
2005,198419,14.1001,2,49,Duke University
2005,198419,14.1901,1,43,Duke University
2005,198419,14.1901,2,2,Duke University
2005,198419,14.9999,1,1,Duke University
2005,198419,16.0102,1,7,Duke University
2005,198419,16.0102,2,2,Duke University
2005,198419,16.0402,1,4,Duke University
2005,198419,16.0402,2,1,Duke University
2005,198419,16.0501,1,5,Duke University
2005,198419,16.0501,2,3,Duke University
2005,198419,16.0901,1,3,Duke University
2005,198419,16.0901,2,7,Duke University
2005,198419,16.0905,1,7,Duke University
2005,198419,16.0905,2,28,Duke University
2005,198419,16.0906,1,2,Duke University
2005,198419,16.0906,2,1,Duke University
2005,198419,23.0101,1,77,Duke University
2005,198419,23.0101,2,12,Duke University
2005,198419,23.9999,1,13,Duke University
2005,198419,26.0101,1,141,Duke University
2005,198419,26.0101,2,6,Duke University
2005,198419,27.0101,1,22,Duke University
2005,198419,27.0101,2,13,Duke University
2005,198419,30.1301,1,2,Duke University
2005,198419,30.1301,2,1,Duke University
2005,198419,30.9999,1,11,Duke University
2005,198419,38.0101,1,18,Duke University
2005,198419,38.0101,2,8,Duke University
2005,198419,38.0201,1,8,Duke University
2005,198419,38.0201,2,7,Duke University
2005,198419,40.0501,1,30,Duke University
2005,198419,40.0501,2,5,Duke University
2005,198419,40.0601,1,6,Duke University
2005,198419,40.0601,2,3,Duke University
2005,198419,40.0801,1,8,Duke University
2005,198419,40.0801,2,3,Duke University
2005,198419,42.0101,1,149,Duke University
2005,198419,42.0101,2,20,Duke University
2005,198419,44.0501,1,128,Duke University
2005,198419,44.0501,2,23,Duke University
2005,198419,45.0201,1,50,Duke University
2005,198419,45.0201,2,11,Duke University
2005,198419,45.0601,1,192,Duke University
2005,198419,45.0601,2,44,Duke University
2005,198419,45.1001,1,137,Duke University
2005,198419,45.1001,2,29,Duke University
2005,198419,45.1101,1,33,Duke University
2005,198419,45.1101,2,6,Duke University
2005,198419,50.0401,1,3,Duke University
2005,198419,50.0401,2,5,Duke University
2005,198419,50.0501,1,5,Duke University
2005,198419,50.0501,2,4,Duke University
2005,198419,50.0703,1,12,Duke University
2005,198419,50.0703,2,4,Duke University
2005,198419,50.0901,1,7,Duke University
2005,198419,50.0901,2,2,Duke University
2005,198419,51.1601,1,47,Duke University
2005,215062,03.0103,1,14,University of Pennsylvania
2005,215062,03.0103,2,6,University of Pennsylvania
2005,215062,04.0201,1,25,University of Pennsylvania
2005,215062,05.0101,1,1,University of Pennsylvania
2005,215062,05.0102,1,0,University of Pennsylvania
2005,215062,05.0104,1,14,University of Pennsylvania
2005,215062,05.0104,2,10,University of Pennsylvania
2005,215062,05.0112,1,2,University of Pennsylvania
2005,215062,05.0201,1,4,University of Pennsylvania
2005,215062,05.0201,2,1,University of Pennsylvania
2005,215062,05.0207,1,4,University of Pennsylvania
2005,215062,05.0207,2,1,University of Pennsylvania
2005,215062,09.0101,1,98,University of Pennsylvania
2005,215062,09.0101,2,33,University of Pennsylvania
2005,215062,11.0803,1,8,University of Pennsylvania
2005,215062,11.0901,1,11,University of Pennsylvania
2005,215062,13.1202,1,8,University of Pennsylvania
2005,215062,14.0501,1,51,University of Pennsylvania
2005,215062,14.0701,1,20,University of Pennsylvania
2005,215062,14.0801,1,8,University of Pennsylvania
2005,215062,14.0901,1,65,University of Pennsylvania
2005,215062,14.1001,1,37,University of Pennsylvania
2005,215062,14.1001,2,1,University of Pennsylvania
2005,215062,14.1401,1,0,University of Pennsylvania
2005,215062,14.1801,1,5,University of Pennsylvania
2005,215062,14.1801,2,1,University of Pennsylvania
2005,215062,14.1901,1,25,University of Pennsylvania
2005,215062,14.2701,1,35,University of Pennsylvania
2005,215062,14.2701,2,1,University of Pennsylvania
2005,215062,14.9999,1,21,University of Pennsylvania
2005,215062,16.0102,1,5,University of Pennsylvania
2005,215062,16.0102,2,4,University of Pennsylvania
2005,215062,16.0104,1,12,University of Pennsylvania
2005,215062,16.0104,2,2,University of Pennsylvania
2005,215062,16.0300,1,0,University of Pennsylvania
2005,215062,16.0300,2,2,University of Pennsylvania
2005,215062,16.0402,1,0,University of Pennsylvania
2005,215062,16.0402,2,2,University of Pennsylvania
2005,215062,16.0501,1,3,University of Pennsylvania
2005,215062,16.0501,2,6,University of Pennsylvania
2005,215062,16.0901,1,13,University of Pennsylvania
2005,215062,16.0901,2,15,University of Pennsylvania
2005,215062,16.0902,1,3,University of Pennsylvania
2005,215062,16.0902,2,3,University of Pennsylvania
2005,215062,16.0905,1,15,University of Pennsylvania
2005,215062,16.0905,2,11,University of Pennsylvania
2005,215062,16.0999,1,5,University of Pennsylvania
2005,215062,16.1100,1,0,University of Pennsylvania
2005,215062,16.1100,2,2,University of Pennsylvania
2005,215062,16.1200,1,20,University of Pennsylvania
2005,215062,16.1200,2,7,University of Pennsylvania
2005,215062,22.9999,1,0,University of Pennsylvania
2005,215062,22.9999,2,19,University of Pennsylvania
2005,215062,23.0101,1,115,University of Pennsylvania
2005,215062,23.0101,2,18,University of Pennsylvania
2005,215062,23.9999,1,0,University of Pennsylvania
2005,215062,24.0101,1,37,University of Pennsylvania
2005,215062,24.0101,2,1,University of Pennsylvania
2005,215062,24.0103,1,1,University of Pennsylvania
2005,215062,26.0101,1,108,University of Pennsylvania
2005,215062,26.0101,2,20,University of Pennsylvania
2005,215062,26.0102,1,27,University of Pennsylvania
2005,215062,26.0202,1,27,University of Pennsylvania
2005,215062,26.0203,1,1,University of Pennsylvania
2005,215062,26.0203,2,1,University of Pennsylvania
2005,215062,26.1103,1,0,University of Pennsylvania
2005,215062,27.0101,1,20,University of Pennsylvania
2005,215062,27.0101,2,19,University of Pennsylvania
2005,215062,27.0501,1,4,University of Pennsylvania
2005,215062,27.0501,2,10,University of Pennsylvania
2005,215062,30.1801,1,0,University of Pennsylvania
2005,215062,30.2001,1,35,University of Pennsylvania
2005,215062,30.2401,1,108,University of Pennsylvania
2005,215062,30.2401,2,11,University of Pennsylvania
2005,215062,30.2501,1,14,University of Pennsylvania
2005,215062,30.2501,2,2,University of Pennsylvania
2005,215062,38.0101,1,23,University of Pennsylvania
2005,215062,38.0101,2,6,University of Pennsylvania
2005,215062,38.0199,1,71,University of Pennsylvania
2005,215062,38.0199,2,5,University of Pennsylvania
2005,215062,38.0201,1,10,University of Pennsylvania
2005,215062,38.0201,2,3,University of Pennsylvania
2005,215062,38.0206,1,1,University of Pennsylvania
2005,215062,38.0206,2,1,University of Pennsylvania
2005,215062,40.0501,1,15,University of Pennsylvania
2005,215062,40.0501,2,1,University of Pennsylvania
2005,215062,40.0601,1,2,University of Pennsylvania
2005,215062,40.0601,2,1,University of Pennsylvania
2005,215062,40.0801,1,8,University of Pennsylvania
2005,215062,40.0801,2,3,University of Pennsylvania
2005,215062,42.0101,1,136,University of Pennsylvania
2005,215062,42.0101,2,13,University of Pennsylvania
2005,215062,44.0501,1,16,University of Pennsylvania
2005,215062,44.0501,2,3,University of Pennsylvania
2005,215062,45.0101,1,5,University of Pennsylvania
2005,215062,45.0201,1,42,University of Pennsylvania
2005,215062,45.0201,2,2,University of Pennsylvania
2005,215062,45.0601,1,229,University of Pennsylvania
2005,215062,45.0601,2,49,University of Pennsylvania
2005,215062,45.0901,1,79,University of Pennsylvania
2005,215062,45.0901,2,23,University of Pennsylvania
2005,215062,45.1001,1,116,University of Pennsylvania
2005,215062,45.1001,2,49,University of Pennsylvania
2005,215062,45.1101,1,45,University of Pennsylvania
2005,215062,45.1101,2,4,University of Pennsylvania
2005,215062,45.1201,1,36,University of Pennsylvania
2005,215062,45.1201,2,4,University of Pennsylvania
2005,215062,50.0101,1,9,University of Pennsylvania
2005,215062,50.0101,2,2,University of Pennsylvania
2005,215062,50.0501,1,5,University of Pennsylvania
2005,215062,50.0501,2,3,University of Pennsylvania
2005,215062,50.0601,1,2,University of Pennsylvania
2005,215062,50.0601,2,5,University of Pennsylvania
2005,215062,50.0702,1,31,University of Pennsylvania
2005,215062,50.0702,2,9,University of Pennsylvania
2005,215062,50.0703,1,16,University of Pennsylvania
2005,215062,50.0703,2,3,University of Pennsylvania
2005,215062,50.0901,1,2,University of Pennsylvania
2005,215062,50.0901,2,3,University of Pennsylvania
2005,215062,51.0701,1,8,University of Pennsylvania
2005,215062,51.0701,2,2,University of Pennsylvania
2005,215062,51.1504,1,44,University of Pennsylvania
2005,215062,51.1504,2,4,University of Pennsylvania
2005,215062,51.1601,1,119,University of Pennsylvania
2005,215062,52.0201,1,90,University of Pennsylvania
2005,215062,52.0201,2,102,University of Pennsylvania
2005,215062,52.0205,1,15,University of Pennsylvania
2005,215062,52.0205,2,26,University of Pennsylvania
2005,215062,52.0301,1,17,University of Pennsylvania
2005,215062,52.0301,2,50,University of Pennsylvania
2005,215062,52.0801,1,331,University of Pennsylvania
2005,215062,52.0801,2,24,University of Pennsylvania
2005,215062,52.1101,1,1,University of Pennsylvania
2005,215062,52.1101,2,8,University of Pennsylvania
2005,215062,52.1201,1,2,University of Pennsylvania
2005,215062,52.1201,2,2,University of Pennsylvania
2005,215062,52.1304,1,4,University of Pennsylvania
2005,215062,52.1304,2,3,University of Pennsylvania
2005,215062,52.1399,1,0,University of Pennsylvania
2005,215062,52.1401,1,89,University of Pennsylvania
2005,215062,52.1401,2,48,University of Pennsylvania
2005,215062,52.1501,1,22,University of Pennsylvania
2005,215062,52.1501,2,24,University of Pennsylvania
2005,215062,52.1701,1,1,University of Pennsylvania
2005,215062,52.1701,2,4,University of Pennsylvania
2005,215062,52.1801,1,0,University of Pennsylvania
2005,215062,52.1801,2,9,University of Pennsylvania
2005,215062,54.0101,1,172,University of Pennsylvania
2005,215062,54.0101,2,31,University of Pennsylvania
2005,215062,54.0104,1,11,University of Pennsylvania
2005,215062,54.0104,2,3,University of Pennsylvania
2005,217156,03.0103,1,6,Brown University
2005,217156,03.0103,2,1,Brown University
2005,217156,03.0104,1,7,Brown University
2005,217156,04.0201,1,11,Brown University
2005,217156,04.0201,2,6,Brown University
2005,217156,05.0102,1,17,Brown University
2005,217156,05.0102,2,6,Brown University
2005,217156,05.0104,1,4,Brown University
2005,217156,05.0104,2,1,Brown University
2005,217156,05.0107,1,16,Brown University
2005,217156,05.0107,2,4,Brown University
2005,217156,05.0108,1,5,Brown University
2005,217156,05.0108,2,6,Brown University
2005,217156,05.0112,1,1,Brown University
2005,217156,05.0112,2,1,Brown University
2005,217156,05.0118,1,1,Brown University
2005,217156,05.0118,2,5,Brown University
2005,217156,05.0124,1,4,Brown University
2005,217156,05.0124,2,10,Brown University
2005,217156,05.0126,1,0,Brown University
2005,217156,05.0126,2,7,Brown University
2005,217156,05.0199,1,7,Brown University
2005,217156,05.0199,2,2,Brown University
2005,217156,05.0201,1,17,Brown University
2005,217156,05.0201,2,13,Brown University
2005,217156,05.0207,1,4,Brown University
2005,217156,05.0207,2,1,Brown University
2005,217156,05.0299,1,9,Brown University
2005,217156,05.0299,2,6,Brown University
2005,217156,11.0101,1,33,Brown University
2005,217156,11.0101,2,7,Brown University
2005,217156,11.9999,1,3,Brown University
2005,217156,13.0101,1,16,Brown University
2005,217156,13.0101,2,2,Brown University
2005,217156,14.0101,1,50,Brown University
2005,217156,14.0101,2,2,Brown University
2005,217156,14.0501,1,19,Brown University
2005,217156,14.1201,1,2,Brown University
2005,217156,14.9999,1,2,Brown University
2005,217156,16.0102,1,10,Brown University
2005,217156,16.0102,2,0,Brown University
2005,217156,16.0104,1,35,Brown University
2005,217156,16.0104,2,7,Brown University
2005,217156,16.0400,1,0,Brown University
2005,217156,16.0400,2,0,Brown University
2005,217156,16.0501,1,0,Brown University
2005,217156,16.0501,2,4,Brown University
2005,217156,16.0901,1,3,Brown University
2005,217156,16.0901,2,0,Brown University
2005,217156,16.0902,1,0,Brown University
2005,217156,16.0902,2,0,Brown University
2005,217156,16.0904,1,0,Brown University
2005,217156,16.0904,2,0,Brown University
2005,217156,16.0905,1,3,Brown University
2005,217156,16.0905,2,13,Brown University
2005,217156,16.1200,1,12,Brown University
2005,217156,16.1200,2,8,Brown University
2005,217156,16.1202,1,1,Brown University
2005,217156,16.1202,2,0,Brown University
2005,217156,16.1203,1,7,Brown University
2005,217156,16.1203,2,2,Brown University
2005,217156,23.0101,1,73,Brown University
2005,217156,23.0101,2,4,Brown University
2005,217156,23.9999,1,0,Brown University
2005,217156,26.0101,1,79,Brown University
2005,217156,26.0101,2,11,Brown University
2005,217156,26.0202,1,7,Brown University
2005,217156,26.0203,1,3,Brown University
2005,217156,26.1302,1,1,Brown University
2005,217156,26.9999,1,31,Brown University
2005,217156,26.9999,2,4,Brown University
2005,217156,27.0101,1,19,Brown University
2005,217156,27.0101,2,1,Brown University
2005,217156,27.0301,1,5,Brown University
2005,217156,27.0301,2,1,Brown University
2005,217156,27.0399,1,22,Brown University
2005,217156,27.0501,1,1,Brown University
2005,217156,27.0501,2,0,Brown University
2005,217156,30.0801,1,4,Brown University
2005,217156,30.1301,1,6,Brown University
2005,217156,30.1301,2,2,Brown University
2005,217156,30.2401,1,58,Brown University
2005,217156,30.9999,1,23,Brown University
2005,217156,30.9999,2,1,Brown University
2005,217156,38.0101,1,22,Brown University
2005,217156,38.0101,2,5,Brown University
2005,217156,38.0201,1,20,Brown University
2005,217156,38.0201,2,2,Brown University
2005,217156,38.0206,1,2,Brown University
2005,217156,38.0206,2,6,Brown University
2005,217156,38.9999,1,9,Brown University
2005,217156,40.0501,1,7,Brown University
2005,217156,40.0601,1,8,Brown University
2005,217156,40.0602,1,2,Brown University
2005,217156,40.0603,1,0,Brown University
2005,217156,40.0699,1,14,Brown University
2005,217156,40.0699,2,0,Brown University
2005,217156,40.0801,1,7,Brown University
2005,217156,40.0801,2,0,Brown University
2005,217156,40.0802,1,1,Brown University
2005,217156,40.0810,1,7,Brown University
2005,217156,40.0810,2,1,Brown University
2005,217156,42.0101,1,56,Brown University
2005,217156,42.0101,2,6,Brown University
2005,217156,42.0301,1,21,Brown University
